lambda_w,lambda_b,total_loss,acc_loss,loss_sin2_total,loss_bits_total,sin2_loss,sin2_loss_2,nbits,nbits_2
0.0,0.0,4.847049,4.847049,0.0,0.0,7.5675157e-06,7.624469e-06,8.0,8.0
0.0,0.0,5.36816,5.36816,0.0,0.0,7.606159e-06,7.6273827e-06,8.0,8.0
0.0,0.0,4.9150977,4.9150977,0.0,0.0,7.4734344e-06,7.631584e-06,8.0,8.0
0.0,0.0,4.827723,4.827723,0.0,0.0,7.4876266e-06,7.6339e-06,8.0,8.0
0.0,0.0,5.7162733,5.7162733,0.0,0.0,7.522616e-06,7.629837e-06,8.0,8.0
0.0,0.0,4.574267,4.574267,0.0,0.0,7.6244874e-06,7.630567e-06,8.0,8.0
0.0,0.0,4.2815495,4.2815495,0.0,0.0,7.6243978e-06,7.629425e-06,8.0,8.0
0.0,0.0,4.9039207,4.9039207,0.0,0.0,7.5661433e-06,7.626694e-06,8.0,8.0
0.0,0.0,4.2280526,4.2280526,0.0,0.0,7.5771873e-06,7.625819e-06,8.0,8.0
0.0,0.0,4.4020777,4.4020777,0.0,0.0,7.543007e-06,7.6286633e-06,8.0,8.0
0.0,0.0,4.939632,4.939632,0.0,0.0,7.5532266e-06,7.630257e-06,8.0,8.0
0.0,0.0,5.4760303,5.4760303,0.0,0.0,7.5670782e-06,7.6273004e-06,8.0,8.0
0.0,0.0,4.773502,4.773502,0.0,0.0,7.5000617e-06,7.6326305e-06,8.0,8.0
0.0,0.0,5.4422646,5.4422646,0.0,0.0,7.4684517e-06,7.630594e-06,8.0,8.0
0.0,0.0,5.5887537,5.5887537,0.0,0.0,7.4192862e-06,7.6288356e-06,8.0,8.0
0.0,0.0,5.6320324,5.6320324,0.0,0.0,7.4756254e-06,7.631253e-06,8.0,8.0
0.0,0.0,4.2126555,4.2126555,0.0,0.0,7.5587154e-06,7.628062e-06,8.0,8.0
0.0,0.0,5.466354,5.466354,0.0,0.0,7.3667647e-06,7.6278393e-06,8.0,8.0
0.0,0.0,5.2369456,5.2369456,0.0,0.0,7.520992e-06,7.6255483e-06,8.0,8.0
0.0,0.0,4.9833703,4.9833703,0.0,0.0,7.3528336e-06,7.629261e-06,8.0,8.0
0.0,0.0,5.065536,5.065536,0.0,0.0,7.4117766e-06,7.628938e-06,8.0,8.0
0.0,0.0,4.2907515,4.2907515,0.0,0.0,7.3452884e-06,7.627455e-06,8.0,8.0
0.0,0.0,4.7475057,4.7475057,0.0,0.0,7.4588543e-06,7.62787e-06,8.0,8.0
0.0,0.0,4.7835445,4.7835445,0.0,0.0,7.427374e-06,7.626786e-06,8.0,8.0
0.0,0.0,4.178739,4.178739,0.0,0.0,7.4468367e-06,7.6274373e-06,8.0,8.0
0.0,0.0,4.772175,4.772175,0.0,0.0,7.4955515e-06,7.627409e-06,8.0,8.0
0.0,0.0,5.214047,5.214047,0.0,0.0,7.5147627e-06,7.6265437e-06,8.0,8.0
0.0,0.0,5.1345887,5.1345887,0.0,0.0,7.706106e-06,7.630017e-06,8.0,8.0
0.0,0.0,4.5663457,4.5663457,0.0,0.0,7.7071745e-06,7.630425e-06,8.0,8.0
0.0,0.0,4.859391,4.859391,0.0,0.0,7.692736e-06,7.6287233e-06,8.0,8.0
0.0,0.0,5.4685335,5.4685335,0.0,0.0,7.696813e-06,7.630359e-06,8.0,8.0
0.0,0.0,4.0359683,4.0359683,0.0,0.0,7.672994e-06,7.6271067e-06,8.0,8.0
0.0,0.0,4.4778,4.4778,0.0,0.0,7.632158e-06,7.6290466e-06,8.0,8.0
0.0,0.0,5.042672,5.042672,0.0,0.0,7.697713e-06,7.6185506e-06,8.0,8.0
0.0,0.0,6.036256,6.036256,0.0,0.0,7.752914e-06,7.6270508e-06,8.0,8.0
0.0,0.0,5.7389636,5.7389636,0.0,0.0,7.824124e-06,7.625624e-06,8.0,8.0
0.0,0.0,4.9600716,4.9600716,0.0,0.0,7.780407e-06,7.6267293e-06,8.0,8.0
0.0,0.0,3.8458433,3.8458433,0.0,0.0,7.714463e-06,7.628991e-06,8.0,8.0
0.0,0.0,4.776106,4.776106,0.0,0.0,7.639978e-06,7.629929e-06,8.0,8.0
0.0,0.0,4.636091,4.636091,0.0,0.0,7.553626e-06,7.631453e-06,8.0,8.0
0.0,0.0,4.960092,4.960092,0.0,0.0,7.641247e-06,7.626472e-06,8.0,8.0
0.0,0.0,4.6282926,4.6282926,0.0,0.0,7.5320118e-06,7.624839e-06,8.0,8.0
0.0,0.0,5.081238,5.081238,0.0,0.0,7.557961e-06,7.6251495e-06,8.0,8.0
0.0,0.0,6.024591,6.024591,0.0,0.0,7.5608004e-06,7.625452e-06,8.0,8.0
0.0,0.0,5.393893,5.393893,0.0,0.0,7.5974517e-06,7.6276156e-06,8.0,8.0
0.0,0.0,3.7376628,3.7376628,0.0,0.0,7.6011356e-06,7.632522e-06,8.0,8.0
0.0,0.0,4.0209928,4.0209928,0.0,0.0,7.6156234e-06,7.630567e-06,8.0,8.0
0.0,0.0,3.8928823,3.8928823,0.0,0.0,7.506583e-06,7.6291212e-06,8.0,8.0
0.0,0.0,5.714151,5.714151,0.0,0.0,7.657256e-06,7.6239844e-06,8.0,8.0
0.0,0.0,5.791549,5.791549,0.0,0.0,7.5948815e-06,7.629508e-06,8.0,8.0
0.0,0.0,5.306205,5.306205,0.0,0.0,7.6035685e-06,7.6283745e-06,8.0,8.0
0.0,0.0,4.6309896,4.6309896,0.0,0.0,7.5650046e-06,7.630402e-06,8.0,8.0
0.0,0.0,4.591715,4.591715,0.0,0.0,7.5738617e-06,7.6287765e-06,8.0,8.0
0.0,0.0,4.2826753,4.2826753,0.0,0.0,7.629206e-06,7.6241677e-06,8.0,8.0
0.0,0.0,5.44031,5.44031,0.0,0.0,7.6287274e-06,7.6184406e-06,8.0,8.0
0.0,0.0,4.818865,4.818865,0.0,0.0,7.630154e-06,7.625575e-06,8.0,8.0
0.0,0.0,5.0224714,5.0224714,0.0,0.0,7.5868807e-06,7.61985e-06,8.0,8.0
0.0,0.0,4.8940315,4.8940315,0.0,0.0,7.6469e-06,7.629939e-06,8.0,8.0
0.0,0.0,5.7926364,5.7926364,0.0,0.0,7.6205724e-06,7.6249084e-06,8.0,8.0
0.0,0.0,4.5499043,4.5499043,0.0,0.0,7.577052e-06,7.6273136e-06,8.0,8.0
0.0,0.0,5.1529527,5.1529527,0.0,0.0,7.6204383e-06,7.619518e-06,8.0,8.0
0.0,0.0,4.777347,4.777347,0.0,0.0,7.6150545e-06,7.6293695e-06,8.0,8.0
0.0,0.0,4.8855767,4.8855767,0.0,0.0,7.6113542e-06,7.632398e-06,8.0,8.0
0.0,0.0,4.391284,4.391284,0.0,0.0,7.703918e-06,7.634122e-06,8.0,8.0
0.0,0.0,4.2591567,4.2591567,0.0,0.0,7.636152e-06,7.630388e-06,8.0,8.0
0.0,0.0,5.249383,5.249383,0.0,0.0,7.599478e-06,7.622404e-06,8.0,8.0
0.0,0.0,5.0560465,5.0560465,0.0,0.0,7.6030246e-06,7.6270726e-06,8.0,8.0
0.0,0.0,4.9858284,4.9858284,0.0,0.0,7.652794e-06,7.6314e-06,8.0,8.0
0.0,0.0,4.69611,4.69611,0.0,0.0,7.5888856e-06,7.629256e-06,8.0,8.0
0.0,0.0,4.0788136,4.0788136,0.0,0.0,7.563635e-06,7.6292254e-06,8.0,8.0
0.0,0.0,4.6702046,4.6702046,0.0,0.0,7.619982e-06,7.62758e-06,8.0,8.0
0.0,0.0,5.500178,5.500178,0.0,0.0,7.6835795e-06,7.628665e-06,8.0,8.0
0.0,0.0,4.0564556,4.0564556,0.0,0.0,7.665093e-06,7.628326e-06,8.0,8.0
0.0,0.0,4.4957237,4.4957237,0.0,0.0,7.5583202e-06,7.625497e-06,8.0,8.0
0.0,0.0,4.50422,4.50422,0.0,0.0,7.630196e-06,7.6241517e-06,8.0,8.0
0.0,0.0,4.7744517,4.7744517,0.0,0.0,7.5748208e-06,7.628114e-06,8.0,8.0
0.0,0.0,5.1131754,5.1131754,0.0,0.0,7.5977046e-06,7.6196247e-06,8.0,8.0
0.0,0.0,3.9791174,3.9791174,0.0,0.0,7.677279e-06,7.623171e-06,8.0,8.0
0.0,0.0,4.246666,4.246666,0.0,0.0,7.697423e-06,7.622203e-06,8.0,8.0
0.0,0.0,4.266563,4.266563,0.0,0.0,7.654372e-06,7.6224856e-06,8.0,8.0
0.0,0.0,5.135008,5.135008,0.0,0.0,7.660705e-06,7.631185e-06,8.0,8.0
0.0,0.0,7.5925593,7.5925593,0.0,0.0,7.603716e-06,7.6249817e-06,8.0,8.0
0.0,0.0,5.591503,5.591503,0.0,0.0,7.584085e-06,7.6267324e-06,8.0,8.0
0.0,0.0,5.230642,5.230642,0.0,0.0,7.646558e-06,7.630332e-06,8.0,8.0
0.0,0.0,5.6654882,5.6654882,0.0,0.0,7.657397e-06,7.631286e-06,8.0,8.0
0.0,0.0,4.323114,4.323114,0.0,0.0,7.725176e-06,7.629666e-06,8.0,8.0
0.0,0.0,4.406528,4.406528,0.0,0.0,7.5914545e-06,7.631662e-06,8.0,8.0
0.0,0.0,5.5641317,5.5641317,0.0,0.0,7.64591e-06,7.634719e-06,8.0,8.0
0.0,0.0,4.545605,4.545605,0.0,0.0,7.63983e-06,7.633504e-06,8.0,8.0
0.0,0.0,4.7361836,4.7361836,0.0,0.0,7.680191e-06,7.631478e-06,8.0,8.0
0.0,0.0,4.218711,4.218711,0.0,0.0,7.670413e-06,7.639279e-06,8.0,8.0
0.0,0.0,6.1200557,6.1200557,0.0,0.0,7.664792e-06,7.627376e-06,8.0,8.0
0.0,0.0,5.8863616,5.8863616,0.0,0.0,7.650493e-06,7.6239216e-06,8.0,8.0
0.0,0.0,4.474443,4.474443,0.0,0.0,7.645964e-06,7.6233346e-06,8.0,8.0
0.0,0.0,4.1472144,4.1472144,0.0,0.0,7.659657e-06,7.6257625e-06,8.0,8.0
0.0,0.0,4.4373837,4.4373837,0.0,0.0,7.6260976e-06,7.6255146e-06,8.0,8.0
0.0,0.0,4.0068617,4.0068617,0.0,0.0,7.735151e-06,7.628793e-06,8.0,8.0
0.0,0.0,5.0073757,5.0073757,0.0,0.0,7.697878e-06,7.6281653e-06,8.0,8.0
0.0,0.0,4.0088286,4.0088286,0.0,0.0,7.665116e-06,7.6268234e-06,8.0,8.0
0.0,0.0,4.5164557,4.5164557,0.0,0.0,7.564534e-06,7.6245733e-06,8.0,8.0
0.0,0.0,5.5529046,5.5529046,0.0,0.0,7.563635e-06,7.6289202e-06,8.0,8.0
0.0,0.0,4.1375704,4.1375704,0.0,0.0,7.587909e-06,7.627387e-06,8.0,8.0
0.0,0.0,4.046056,4.046056,0.0,0.0,7.6267083e-06,7.6256615e-06,8.0,8.0
0.0,0.0,4.671087,4.671087,0.0,0.0,7.5443613e-06,7.6259703e-06,8.0,8.0
0.0,0.0,5.067613,5.067613,0.0,0.0,7.5250487e-06,7.6253737e-06,8.0,8.0
0.0,0.0,4.71878,4.71878,0.0,0.0,7.579078e-06,7.6205347e-06,8.0,8.0
0.0,0.0,4.8460207,4.8460207,0.0,0.0,7.4963596e-06,7.620279e-06,8.0,8.0
0.0,0.0,4.20759,4.20759,0.0,0.0,7.508619e-06,7.6222327e-06,8.0,8.0
0.0,0.0,4.3766365,4.3766365,0.0,0.0,7.54722e-06,7.6241868e-06,8.0,8.0
0.0,0.0,4.4953713,4.4953713,0.0,0.0,7.5007106e-06,7.621986e-06,8.0,8.0
0.0,0.0,5.1958375,5.1958375,0.0,0.0,7.561603e-06,7.618544e-06,8.0,8.0
0.0,0.0,4.797442,4.797442,0.0,0.0,7.477417e-06,7.616458e-06,8.0,8.0
0.0,0.0,4.6244364,4.6244364,0.0,0.0,7.4181794e-06,7.620259e-06,8.0,8.0
0.0,0.0,5.410646,5.410646,0.0,0.0,7.411635e-06,7.6173787e-06,8.0,8.0
0.0,0.0,4.3442473,4.3442473,0.0,0.0,7.4332856e-06,7.6187107e-06,8.0,8.0
0.0,0.0,4.633272,4.633272,0.0,0.0,7.4947607e-06,7.6133356e-06,8.0,8.0
0.0,0.0,4.410543,4.410543,0.0,0.0,7.4878635e-06,7.6120946e-06,8.0,8.0
0.0,0.0,4.4332585,4.4332585,0.0,0.0,7.5015614e-06,7.6149186e-06,8.0,8.0
0.0,0.0,4.0098596,4.0098596,0.0,0.0,7.574709e-06,7.616924e-06,8.0,8.0
0.0,0.0,5.0462008,5.0462008,0.0,0.0,7.5619755e-06,7.6167516e-06,8.0,8.0
0.0,0.0,4.7518225,4.7518225,0.0,0.0,7.581892e-06,7.6155875e-06,8.0,8.0
0.0,0.0,4.782175,4.782175,0.0,0.0,7.5703765e-06,7.617025e-06,8.0,8.0
0.0,0.0,3.4696825,3.4696825,0.0,0.0,7.5488797e-06,7.619147e-06,8.0,8.0
0.0,0.0,5.009894,5.009894,0.0,0.0,7.5839544e-06,7.621797e-06,8.0,8.0
0.0,0.0,5.4417477,5.4417477,0.0,0.0,7.6066403e-06,7.6214737e-06,8.0,8.0
0.0,0.0,4.1889753,4.1889753,0.0,0.0,7.5340963e-06,7.6255933e-06,8.0,8.0
0.0,0.0,5.035142,5.035142,0.0,0.0,7.6002198e-06,7.629428e-06,8.0,8.0
0.0,0.0,4.70849,4.70849,0.0,0.0,7.631362e-06,7.6258184e-06,8.0,8.0
0.0,0.0,5.2194457,5.2194457,0.0,0.0,7.578919e-06,7.629352e-06,8.0,8.0
0.0,0.0,3.9354656,3.9354656,0.0,0.0,7.46579e-06,7.631726e-06,8.0,8.0
0.0,0.0,4.3377023,4.3377023,0.0,0.0,7.5354083e-06,7.63237e-06,8.0,8.0
0.0,0.0,4.4659224,4.4659224,0.0,0.0,7.479807e-06,7.6287115e-06,8.0,8.0
0.0,0.0,4.9565983,4.9565983,0.0,0.0,7.44053e-06,7.6293286e-06,8.0,8.0
0.0,0.0,4.407126,4.407126,0.0,0.0,7.4477953e-06,7.630794e-06,8.0,8.0
0.0,0.0,3.9501557,3.9501557,0.0,0.0,7.519175e-06,7.6276283e-06,8.0,8.0
0.0,0.0,4.429282,4.429282,0.0,0.0,7.515574e-06,7.6266797e-06,8.0,8.0
0.0,0.0,4.825996,4.825996,0.0,0.0,7.49522e-06,7.6292463e-06,8.0,8.0
0.0,0.0,4.255807,4.255807,0.0,0.0,7.5471876e-06,7.627313e-06,8.0,8.0
0.0,0.0,4.5164804,4.5164804,0.0,0.0,7.447162e-06,7.62383e-06,8.0,8.0
0.0,0.0,5.167197,5.167197,0.0,0.0,7.5346347e-06,7.61867e-06,8.0,8.0
0.0,0.0,5.1400056,5.1400056,0.0,0.0,7.5045e-06,7.6246215e-06,8.0,8.0
0.0,0.0,4.549012,4.549012,0.0,0.0,7.516851e-06,7.622904e-06,8.0,8.0
0.0,0.0,4.674083,4.674083,0.0,0.0,7.503686e-06,7.6204556e-06,8.0,8.0
0.0,0.0,4.775107,4.775107,0.0,0.0,7.546951e-06,7.6259666e-06,8.0,8.0
0.0,0.0,3.3533895,3.3533895,0.0,0.0,7.547004e-06,7.625837e-06,8.0,8.0
0.0,0.0,4.529538,4.529538,0.0,0.0,7.5441785e-06,7.6266983e-06,8.0,8.0
0.0,0.0,4.7629046,4.7629046,0.0,0.0,7.580479e-06,7.630969e-06,8.0,8.0
0.0,0.0,4.437539,4.437539,0.0,0.0,7.5726566e-06,7.630329e-06,8.0,8.0
0.0,0.0,4.544109,4.544109,0.0,0.0,7.565382e-06,7.637697e-06,8.0,8.0
0.0,0.0,5.904279,5.904279,0.0,0.0,7.641635e-06,7.6256133e-06,8.0,8.0
0.0,0.0,5.5812936,5.5812936,0.0,0.0,7.5860953e-06,7.6295855e-06,8.0,8.0
0.0,0.0,4.3643084,4.3643084,0.0,0.0,7.633598e-06,7.63312e-06,8.0,8.0
0.0,0.0,4.55485,4.55485,0.0,0.0,7.6179695e-06,7.6317465e-06,8.0,8.0
0.0,0.0,4.889419,4.889419,0.0,0.0,7.631331e-06,7.633006e-06,8.0,8.0
0.0,0.0,4.533972,4.533972,0.0,0.0,7.655932e-06,7.631318e-06,8.0,8.0
0.0,0.0,3.9540281,3.9540281,0.0,0.0,7.689084e-06,7.640097e-06,8.0,8.0
0.0,0.0,4.305552,4.305552,0.0,0.0,7.68459e-06,7.636232e-06,8.0,8.0
0.0,0.0,4.3139267,4.3139267,0.0,0.0,7.5548664e-06,7.637007e-06,8.0,8.0
0.0,0.0,4.0886374,4.0886374,0.0,0.0,7.5434778e-06,7.636935e-06,8.0,8.0
0.0,0.0,4.308144,4.308144,0.0,0.0,7.651481e-06,7.6347e-06,8.0,8.0
0.0,0.0,5.404427,5.404427,0.0,0.0,7.5085186e-06,7.631625e-06,8.0,8.0
0.0,0.0,5.3673363,5.3673363,0.0,0.0,7.5462967e-06,7.634007e-06,8.0,8.0
0.0,0.0,4.600947,4.600947,0.0,0.0,7.6175115e-06,7.633783e-06,8.0,8.0
0.0,0.0,4.7830887,4.7830887,0.0,0.0,7.621422e-06,7.6376555e-06,8.0,8.0
0.0,0.0,4.9517255,4.9517255,0.0,0.0,7.6163406e-06,7.637439e-06,8.0,8.0
0.0,0.0,4.464749,4.464749,0.0,0.0,7.549894e-06,7.639948e-06,8.0,8.0
0.0,0.0,3.6257424,3.6257424,0.0,0.0,7.5289868e-06,7.639754e-06,8.0,8.0
0.0,0.0,4.1284485,4.1284485,0.0,0.0,7.5330818e-06,7.6446895e-06,8.0,8.0
0.0,0.0,4.810369,4.810369,0.0,0.0,7.451541e-06,7.643734e-06,8.0,8.0
0.0,0.0,4.31049,4.31049,0.0,0.0,7.4562954e-06,7.640542e-06,8.0,8.0
0.0,0.0,5.493686,5.493686,0.0,0.0,7.5399657e-06,7.638313e-06,8.0,8.0
0.0,0.0,5.6052165,5.6052165,0.0,0.0,7.488632e-06,7.640257e-06,8.0,8.0
0.0,0.0,4.7981534,4.7981534,0.0,0.0,7.540359e-06,7.634784e-06,8.0,8.0
0.0,0.0,4.940661,4.940661,0.0,0.0,7.5588237e-06,7.637803e-06,8.0,8.0
0.0,0.0,3.9342737,3.9342737,0.0,0.0,7.547462e-06,7.637546e-06,8.0,8.0
0.0,0.0,4.472156,4.472156,0.0,0.0,7.593223e-06,7.6369215e-06,8.0,8.0
0.0,0.0,4.48172,4.48172,0.0,0.0,7.509713e-06,7.645299e-06,8.0,8.0
