count,total,acc
20,64800,0.0
40,64800,0.0
60,64800,1.6666666666666667
80,64800,1.25
100,64800,1.0
120,64800,1.6666666666666667
140,64800,2.142857142857143
160,64800,2.5
180,64800,2.7777777777777777
200,64800,5.0
220,64800,4.545454545454546
240,64800,5.0
260,64800,5.0
280,64800,5.0
300,64800,5.666666666666667
320,64800,5.9375
340,64800,5.588235294117647
360,64800,5.555555555555555
380,64800,6.842105263157895
400,64800,7.0
420,64800,7.380952380952381
440,64800,7.954545454545454
460,64800,8.26086956521739
480,64800,8.541666666666666
500,64800,8.6
520,64800,8.461538461538462
540,64800,8.518518518518519
560,64800,8.571428571428571
580,64800,8.96551724137931
600,64800,9.0
620,64800,9.838709677419354
640,64800,10.15625
660,64800,10.454545454545455
680,64800,10.735294117647058
700,64800,10.857142857142858
720,64800,11.11111111111111
740,64800,11.891891891891891
760,64800,12.631578947368421
780,64800,13.205128205128204
800,64800,13.875
820,64800,14.268292682926829
840,64800,14.523809523809524
860,64800,14.767441860465116
880,64800,15.0
900,64800,15.777777777777779
920,64800,16.41304347826087
940,64800,16.48936170212766
960,64800,16.354166666666668
980,64800,16.53061224489796
1000,64800,16.9
1020,64800,17.254901960784313
1040,64800,17.884615384615383
1060,64800,18.30188679245283
1080,64800,18.98148148148148
1100,64800,19.0
1120,64800,19.285714285714285
1140,64800,19.82456140350877
1160,64800,20.086206896551722
1180,64800,20.25423728813559
1200,64800,20.583333333333332
1220,64800,20.737704918032787
1240,64800,20.887096774193548
1260,64800,21.03174603174603
1280,64800,21.328125
1300,64800,21.615384615384617
1320,64800,22.12121212121212
1340,64800,22.388059701492537
1360,64800,22.647058823529413
1380,64800,22.971014492753625
1400,64800,23.0
1420,64800,23.239436619718308
1440,64800,23.333333333333332
1460,64800,23.493150684931507
1480,64800,23.91891891891892
1500,64800,24.4
1520,64800,25.0
1540,64800,25.064935064935064
1560,64800,25.256410256410255
1580,64800,25.569620253164558
1600,64800,25.625
1620,64800,26.049382716049383
1640,64800,26.28048780487805
1660,64800,26.566265060240966
1680,64800,26.607142857142858
1700,64800,26.764705882352942
1720,64800,26.802325581395348
1740,64800,26.95402298850575
1760,64800,27.21590909090909
1780,64800,27.247191011235955
1800,64800,27.5
1820,64800,27.692307692307693
1840,64800,27.82608695652174
1860,64800,28.06451612903226
1880,64800,28.404255319148938
1900,64800,28.526315789473685
1920,64800,28.645833333333332
1940,64800,28.711340206185568
1960,64800,28.8265306122449
1980,64800,28.88888888888889
2000,64800,29.0
2020,64800,29.306930693069308
2040,64800,29.50980392156863
2060,64800,29.70873786407767
2080,64800,29.85576923076923
2100,64800,29.904761904761905
2120,64800,30.047169811320753
2140,64800,30.0
2160,64800,30.27777777777778
2180,64800,30.504587155963304
2200,64800,30.727272727272727
2220,64800,30.945945945945947
2240,64800,31.071428571428573
2260,64800,31.194690265486727
2280,64800,31.31578947368421
2300,64800,31.391304347826086
2320,64800,31.46551724137931
2340,64800,31.666666666666668
2360,64800,31.779661016949152
2380,64800,31.764705882352942
2400,64800,32.041666666666664
2420,64800,32.06611570247934
2440,64800,32.25409836065574
2460,64800,32.39837398373984
2480,64800,32.66129032258065
2500,64800,32.88
2520,64800,33.05555555555556
2540,64800,33.188976377952756
2560,64800,33.3984375
2580,64800,33.52713178294574
2600,64800,33.80769230769231
2620,64800,33.969465648854964
2640,64800,34.20454545454545
2660,64800,34.32330827067669
2680,64800,34.47761194029851
2700,64800,34.666666666666664
2720,64800,35.0
2740,64800,35.0
2760,64800,35.03623188405797
2780,64800,35.17985611510792
2800,64800,35.357142857142854
2820,64800,35.46099290780142
2840,64800,35.70422535211268
2860,64800,35.90909090909091
2880,64800,36.041666666666664
2900,64800,36.03448275862069
2920,64800,36.1986301369863
2940,64800,36.25850340136054
2960,64800,36.351351351351354
2980,64800,36.442953020134226
3000,64800,36.53333333333333
3020,64800,36.75496688741722
3040,64800,36.71052631578947
