count,total,acc
20,64800,0.0
40,64800,0.0
60,64800,0.0
80,64800,0.0
100,64800,0.0
120,64800,0.0
140,64800,0.0
160,64800,0.0
180,64800,0.0
200,64800,0.0
220,64800,0.0
240,64800,0.0
260,64800,0.0
280,64800,0.0
300,64800,0.0
320,64800,0.0
340,64800,0.0
360,64800,0.0
380,64800,0.0
400,64800,0.0
420,64800,0.0
440,64800,0.0
460,64800,0.0
480,64800,0.0
500,64800,0.0
520,64800,0.0
540,64800,0.0
560,64800,0.0
580,64800,0.0
600,64800,0.0
620,64800,0.0
640,64800,0.0
660,64800,0.0
680,64800,0.0
700,64800,0.0
720,64800,0.0
740,64800,0.0
760,64800,0.0
780,64800,0.0
800,64800,0.0
820,64800,0.12195121951219512
840,64800,0.11904761904761904
860,64800,0.23255813953488372
880,64800,0.22727272727272727
900,64800,0.3333333333333333
920,64800,0.32608695652173914
940,64800,0.3191489361702128
960,64800,0.3125
980,64800,0.40816326530612246
1000,64800,0.5
1020,64800,0.49019607843137253
1040,64800,0.6730769230769231
1060,64800,0.7547169811320755
1080,64800,0.8333333333333334
1100,64800,0.9090909090909091
1120,64800,1.25
1140,64800,1.4912280701754386
1160,64800,1.5517241379310345
1180,64800,1.694915254237288
1200,64800,2.0
1220,64800,2.2131147540983607
1240,64800,2.338709677419355
1260,64800,2.619047619047619
1280,64800,2.890625
1300,64800,3.1538461538461537
1320,64800,3.257575757575758
1340,64800,3.283582089552239
1360,64800,3.3088235294117645
1380,64800,3.260869565217391
1400,64800,3.357142857142857
1420,64800,3.380281690140845
1440,64800,3.4722222222222223
1460,64800,3.5616438356164384
1480,64800,3.6486486486486487
1500,64800,3.7333333333333334
1520,64800,3.8815789473684212
1540,64800,3.896103896103896
1560,64800,4.038461538461538
1580,64800,4.30379746835443
1600,64800,4.25
1620,64800,4.444444444444445
1640,64800,4.634146341463414
1660,64800,4.759036144578313
1680,64800,4.761904761904762
1700,64800,4.823529411764706
1720,64800,4.883720930232558
1740,64800,4.885057471264368
1760,64800,4.943181818181818
1780,64800,4.943820224719101
1800,64800,4.944444444444445
1820,64800,5.164835164835165
1840,64800,5.108695652173913
1860,64800,5.21505376344086
1880,64800,5.212765957446808
1900,64800,5.368421052631579
1920,64800,5.364583333333333
1940,64800,5.309278350515464
1960,64800,5.357142857142857
1980,64800,5.454545454545454
2000,64800,5.4
2020,64800,5.643564356435643
2040,64800,5.637254901960785
2060,64800,5.58252427184466
2080,64800,5.576923076923077
2100,64800,5.761904761904762
2120,64800,5.849056603773585
2140,64800,5.88785046728972
2160,64800,5.925925925925926
2180,64800,5.91743119266055
2200,64800,6.0
2220,64800,6.036036036036036
2240,64800,6.071428571428571
2260,64800,6.106194690265487
2280,64800,6.184210526315789
2300,64800,6.304347826086956
2320,64800,6.336206896551724
2340,64800,6.367521367521367
2360,64800,6.398305084745763
2380,64800,6.38655462184874
2400,64800,6.541666666666667
2420,64800,6.528925619834711
2440,64800,6.639344262295082
2460,64800,6.7073170731707314
2480,64800,6.814516129032258
2500,64800,6.96
2520,64800,7.063492063492063
2540,64800,7.125984251968504
2560,64800,7.1484375
2580,64800,7.131782945736434
2600,64800,7.153846153846154
2620,64800,7.175572519083969
2640,64800,7.348484848484849
2660,64800,7.443609022556391
2680,64800,7.462686567164179
2700,64800,7.518518518518518
2720,64800,7.573529411764706
2740,64800,7.554744525547445
2760,64800,7.572463768115942
2780,64800,7.625899280575539
2800,64800,7.571428571428571
2820,64800,7.659574468085107
2840,64800,7.746478873239437
2860,64800,7.7272727272727275
2880,64800,7.743055555555555
2900,64800,7.862068965517241
2920,64800,7.842465753424658
2940,64800,7.8231292517006805
2960,64800,7.804054054054054
2980,64800,7.751677852348993
3000,64800,7.833333333333333
3020,64800,7.947019867549669
3040,64800,7.9605263157894735
3060,64800,7.9411764705882355
3080,64800,7.987012987012987
3100,64800,8.0
3120,64800,7.980769230769231
