count,total,acc
20,64800,35.0
40,64800,30.0
60,64800,25.0
80,64800,25.0
100,64800,25.0
120,64800,27.5
140,64800,29.285714285714285
160,64800,29.375
180,64800,30.0
200,64800,33.0
220,64800,34.09090909090909
240,64800,35.0
260,64800,36.53846153846154
280,64800,37.857142857142854
300,64800,40.333333333333336
320,64800,41.5625
340,64800,42.35294117647059
360,64800,44.166666666666664
380,64800,45.78947368421053
400,64800,47.25
420,64800,48.57142857142857
440,64800,50.22727272727273
460,64800,51.52173913043478
480,64800,52.708333333333336
500,64800,52.8
520,64800,53.46153846153846
540,64800,54.629629629629626
560,64800,55.357142857142854
580,64800,56.03448275862069
600,64800,56.666666666666664
620,64800,57.58064516129032
640,64800,58.75
660,64800,59.09090909090909
680,64800,60.14705882352941
700,64800,60.57142857142857
720,64800,61.25
740,64800,61.891891891891895
760,64800,62.63157894736842
780,64800,63.205128205128204
800,64800,63.875
820,64800,64.26829268292683
840,64800,64.88095238095238
860,64800,65.46511627906976
880,64800,65.9090909090909
900,64800,66.44444444444444
920,64800,66.95652173913044
940,64800,67.44680851063829
960,64800,67.91666666666667
980,64800,68.16326530612245
1000,64800,68.4
1020,64800,68.62745098039215
1040,64800,69.13461538461539
1060,64800,69.43396226415095
1080,64800,70.0
1100,64800,70.27272727272727
1120,64800,70.53571428571429
1140,64800,70.96491228070175
1160,64800,71.37931034482759
1180,64800,71.61016949152543
1200,64800,72.0
1220,64800,72.21311475409836
1240,64800,72.41935483870968
1260,64800,72.53968253968254
1280,64800,72.734375
1300,64800,73.07692307692308
1320,64800,73.4090909090909
1340,64800,73.73134328358209
1360,64800,74.04411764705883
1380,64800,74.34782608695652
1400,64800,74.42857142857143
1420,64800,74.5774647887324
1440,64800,74.65277777777777
1460,64800,74.86301369863014
1480,64800,75.13513513513513
1500,64800,75.33333333333333
1520,64800,75.59210526315789
1540,64800,75.84415584415585
1560,64800,76.02564102564102
1580,64800,76.13924050632912
1600,64800,76.3125
1620,64800,76.54320987654322
1640,64800,76.70731707317073
1660,64800,76.86746987951807
1680,64800,77.08333333333333
1700,64800,77.3529411764706
1720,64800,77.55813953488372
1740,64800,77.75862068965517
1760,64800,77.95454545454545
1780,64800,78.08988764044943
1800,64800,78.33333333333333
1820,64800,78.51648351648352
1840,64800,78.75
1860,64800,78.81720430107526
1880,64800,78.98936170212765
1900,64800,79.21052631578948
1920,64800,79.21875
1940,64800,79.22680412371135
1960,64800,79.13265306122449
1980,64800,79.24242424242425
2000,64800,79.3
2020,64800,79.45544554455445
2040,64800,79.6078431372549
2060,64800,79.66019417475728
2080,64800,79.75961538461539
2100,64800,79.85714285714286
2120,64800,80.04716981132076
2140,64800,80.09345794392523
2160,64800,80.27777777777777
2180,64800,80.36697247706422
2200,64800,80.54545454545455
