acc_val,acc_retrain,acc_retrain_val
1.1666666666666667,93.382,3.1666666666666665
3.8,93.378,12.133333333333333
3.7666666666666666,93.327,16.0
4.633333333333334,93.331,21.133333333333333
16.133333333333333,93.566,34.13333333333333
81.33333333333333,93.45,82.13333333333334
