acc_val,acc_retrain,acc_retrain_val
1.1666666666666667,92.0594,36.766666666666666
3.8,91.9472,65.13333333333334
3.7666666666666666,92.3256,64.06666666666666
4.633333333333334,92.3454,68.8
16.133333333333333,93.286,67.26666666666667
