acc_val,acc_retrain,acc_retrain_val
1.1666666666666667,92.73260776781903,19.266666666666666
3.8,92.66111822449851,51.166666666666664
3.7666666666666666,92.78595817328211,53.833333333333336
4.633333333333334,92.8037416417698,58.3
16.133333333333333,93.5556266894295,57.5
81.33333333333333,92.45127329634371,53.63333333333333
