106,75.48,98.32,0.7004387944936751
107,78.60000000000001,98.94,0.6110132902860641
108,79.08,99.03999999999999,0.6040575027465821
109,80.4,99.28,0.5523800581693649
110,80.94,99.18,0.5422057554125786
111,82.5,99.2,0.5061897978186608
112,82.2,99.44,0.49244596809148794
113,83.3,99.36,0.4817656636238098
114,82.96,99.11999999999999,0.48760225623846043
115,83.48,99.53999999999999,0.4753835782408714
116,82.28,99.14,0.5290503948926925
117,84.34,99.53999999999999,0.44681604802608493
118,83.66,99.3,0.45861903578042984
119,84.36,99.56,0.45209401100873947
120,83.22,99.28,0.4963650286197662
121,83.64,99.52,0.47880880832672124
122,82.58,99.42,0.5160306841135025
123,83.3,99.24,0.5135382592678069
124,83.26,99.18,0.47828259468078616
125,85.78,99.52,0.4151749074459076
126,85.08,99.48,0.44027006924152373
127,85.33999999999999,99.42,0.44234240651130674
128,82.62,99.46000000000001,0.49523274600505823
129,85.74,99.46000000000001,0.41696547865867617
130,84.78,99.52,0.4588579341769219
131,85.86,99.53999999999999,0.40642973035573954
132,84.14,99.32,0.47073871940374373
133,84.7,99.4,0.45496554523706434
134,84.74,99.56,0.442236003279686
135,83.72,99.48,0.4810355305671692
136,86.11999999999999,99.46000000000001,0.40182717293500897
137,84.56,99.42,0.4520742356777191
138,85.02000000000001,99.5,0.44728690236806873
139,85.1,99.4,0.4391536176204681
140,84.58,99.46000000000001,0.4680622279644012
141,86.33999999999999,99.7,0.4078547224402428
142,84.64,99.52,0.4581164240837098
143,84.46000000000001,99.52,0.453258940577507
144,86.16,99.42,0.4235479384660721
145,85.44,99.42,0.44325028359889984
146,84.78,99.58,0.4439936831593514
147,86.44000000000001,99.5,0.4203372552990913
148,85.74,99.46000000000001,0.4368320986628532
149,84.8,99.56,0.47313531935215
150,85.52,99.56,0.43383726477622986
151,85.42,99.56,0.4445476680994034
152,86.2,99.56,0.42579504102468496
153,86.6,99.66000000000001,0.4143358454108238
154,85.13999999999999,99.46000000000001,0.4776411890983582
155,86.18,99.66000000000001,0.41863974481821065
106,67.5,97.32,1.006198486685753
107,71.26,97.68,0.8622750490903855
108,72.7,98.44000000000001,0.7885638684034346
109,74.96000000000001,98.42,0.7233592748641968
110,76.1,98.5,0.7133628457784652
111,77.3,98.6,0.6524204373359681
112,77.94,98.7,0.6455407828092574
113,77.02,98.94,0.6364410400390623
114,78.44,99.0,0.6117913797497749
115,79.06,99.1,0.5902224391698837
116,79.47999999999999,98.9,0.5876187801361084
117,79.69999999999999,99.03999999999999,0.5794784113764763
118,80.42,99.18,0.5574075594544409
119,79.80000000000001,99.28,0.5667804911732673
120,81.02000000000001,99.33999999999999,0.5403218924999236
121,81.0,99.3,0.5389554485678674
122,81.0,99.18,0.5438592821359634
123,81.56,99.08,0.5377386331558227
124,81.72,99.32,0.5337401241064071
125,82.22,99.16,0.5080677941441536
126,81.36,99.14,0.520233577489853
127,82.28,99.38,0.5113872125744819
128,82.64,99.28,0.4903422430157662
129,81.94,99.16,0.5167257621884345
130,82.44,99.3,0.49330766648054125
131,82.84,99.11999999999999,0.5016249194741249
132,82.64,99.3,0.48760834038257594
133,83.0,99.3,0.5023136913776398
134,83.02000000000001,99.42,0.48089130222797394
135,82.74000000000001,99.36,0.4950030177831649
136,83.64,99.26,0.4697743684053421
137,83.74000000000001,99.3,0.4832220405340195
138,83.1,99.46000000000001,0.4765291392803192
139,83.48,99.48,0.4685124978423118
140,83.11999999999999,99.38,0.4648478105664253
141,84.0,99.44,0.4635986238718033
142,83.56,99.52,0.46529670804739004
143,83.88,99.33999999999999,0.460663041472435
144,84.17999999999999,99.3,0.46239916831254957
145,84.46000000000001,99.52,0.45010500252246854
146,83.34,99.6,0.48116499185562134
147,84.98,99.52,0.44757661670446397
148,84.84,99.36,0.4528415367007255
149,84.38,99.4,0.4470396503806114
150,84.2,99.3,0.4544276729226113
151,84.44,99.48,0.4454561471939087
152,84.94,99.4,0.4417651489377022
153,84.5,99.42,0.4563305974006652
154,83.84,99.36,0.45663249194622035
155,84.98,99.46000000000001,0.43791431188583374
106,74.72,98.54,0.7277792900800706
107,78.24,98.72,0.6266477480530739
108,79.78,99.03999999999999,0.5725318089127539
109,81.4,99.14,0.5423313960433007
110,81.1,99.2,0.5362756654620171
111,82.91999999999999,99.38,0.49738094806671146
112,82.06,99.52,0.507831460237503
113,83.89999999999999,99.36,0.4666233122348786
114,82.64,99.64,0.48323184996843344
115,83.02000000000001,99.48,0.4781696856021881
116,83.89999999999999,99.33999999999999,0.4755533993244172
117,83.94,99.48,0.452658061683178
118,84.02000000000001,99.48,0.4371649697422981
119,84.84,99.56,0.4265669211745262
120,84.32,99.52,0.4383281663060188
121,83.86,99.53999999999999,0.45545609891414646
122,82.22,99.32,0.5057442337274551
123,84.72,99.64,0.43148889243602756
124,84.3,99.4,0.45337484031915665
125,83.74000000000001,99.48,0.47195797264575967
126,84.96000000000001,99.64,0.4253128781914711
127,84.04,99.53999999999999,0.4563768953084945
128,85.02000000000001,99.6,0.42388856410980225
129,83.98,99.44,0.46772076934576035
130,85.3,99.5,0.4285184666514397
131,84.58,99.64,0.42503471076488497
132,84.88,99.58,0.4316699594259261
133,84.58,99.62,0.43969393968582154
134,85.56,99.64,0.42201829552650455
135,85.61999999999999,99.44,0.4091764509677887
136,85.33999999999999,99.62,0.4346531748771668
137,85.46000000000001,99.62,0.42361138761043543
138,85.38,99.58,0.4207678869366646
139,86.46000000000001,99.66000000000001,0.40024942159652716
140,85.38,99.7,0.4318904519081116
141,84.48,99.5,0.46331665664911276
142,85.11999999999999,99.58,0.4291002660989761
143,85.58,99.56,0.414801099896431
144,85.96000000000001,99.56,0.4266343042254448
145,85.8,99.53999999999999,0.42590879946947097
146,84.94,99.56,0.46310205757617956
147,86.0,99.6,0.4097329542040825
148,84.92,99.58,0.445984673500061
149,85.39999999999999,99.53999999999999,0.42706995606422427
150,86.86,99.68,0.38237148597836496
151,85.1,99.74,0.42242599427700034
152,86.11999999999999,99.53999999999999,0.418346057832241
153,86.14,99.7,0.4186568945646286
154,85.66,99.44,0.45237041562795643
155,86.14,99.74,0.42436571419239044
